train_id,route_id,station_name,station_order,lat,lon,distance
REG_640,1118,CANZO,2,45.849157,9.270725,0.7
REG_640,1118,CASLINO D'ERBA,3,45.835254,9.232747,3.33
REG_640,1118,PONTELAMBRO - CASTELMARTE,4,45.829339,9.226748,0.81
REG_640,1118,ERBA,5,45.82971,9.277514,3.94
REG_640,1118,MERONE,6,45.781374,9.243772,5.98
REG_640,1118,LAMBRUGO - LURAGO,7,45.761818,9.239265,2.2
REG_640,1118,INVERIGO,8,45.740495,9.224903,2.62
REG_640,1118,AROSIO,9,45.718429,9.210397,2.7
REG_640,1118,CARUGO - GIUSSANO,10,45.705977,9.199533,1.62
REG_640,1118,MARIANO COMENSE,11,45.693622,9.18147,1.97
REG_640,1118,CABIATE,12,45.695036,9.239565,4.53
REG_640,1118,MEDA,13,45.662296,9.158898,7.26
REG_640,1118,SEVESO,14,45.648187,9.140488,2.13
REG_640,1118,CESANO MADERNO,15,45.630862,9.142905,1.93
REG_640,1118,M.N. AFFORI,16,45.521382,9.167436,12.32
REG_640,1118,MILANO BOVISA,17,45.502546,9.15928,2.19
REG_640,1118,MILANO NORD DOMODOSSOLA,18,45.48147,9.162633,2.36
REG_640,1118,M N CADORNA,19,45.468504,9.175539,1.76
REG_11606,205,MARIANO COMENSE,1,45.693622,9.18147,0
REG_11606,205,CABIATE,2,45.695036,9.239565,4.53
REG_11606,205,MEDA,3,45.662296,9.158898,7.26
REG_11606,205,SEVESO,4,45.648187,9.140488,2.13
REG_11606,205,CESANO MADERNO,5,45.630862,9.142905,1.93
REG_11606,205,BOVISIO M. - MOMBELLO,6,45.612932,9.141506,2
REG_11606,205,VAREDO,7,45.595667,9.15379,2.14
REG_11606,205,PALAZZOLO M.SE,8,45.595451,9.158284,0.35
REG_11606,205,PADERNO DUGNANO,9,45.565133,9.161958,3.38
REG_11606,205,CORMANO-CUSANO MILANINO,10,45.545793,9.174415,2.36
REG_11606,205,M.N. BRUZZANO,11,45.533807,9.1724,1.34
REG_11606,205,M.N. AFFORI,12,45.521382,9.167436,1.43
REG_11606,205,MILANO BOVISA,13,45.502546,9.15928,2.19
REG_11606,205,MILANO NORD DOMODOSSOLA,14,45.48147,9.162633,2.36
REG_11606,205,M N CADORNA,15,45.468504,9.175539,1.76
REG_22298,746,CATANIA AER. FONTANAROSSA,1,37.475335,15.061787,0
REG_22298,746,CATANIA CENTRALE,2,37.506211,15.099417,5.192
REG_22298,746,ACIREALE,3,37.600514,15.163697,13.054
REG_22298,746,GIARRE RIPOSTO,4,37.730346,15.193386,16.757
REG_22298,746,FIUMEFREDDO DI SICILIA,5,37.795247,15.205615,8.222
REG_22298,746,TAORMINA,6,37.845429,15.282584,9.729
REG_22298,746,LETOJANNI,7,37.877581,15.303128,4.9
REG_19734,535,L`AQUILA,1,42.351055,13.384959,0
REG_19734,535,L`Aquila Campo di Pile,2,42.354469,13.350263,3.078
REG_19734,535,L'Aquila Sassa N.S.I.,3,42.363939,13.313341,3.38
REG_19734,535,SASSA TORNIMPARTE,4,42.360549,13.295333,1.475
REG_19734,535,SELLA DI CORNO,5,42.360461,13.189876,11.286
REG_19734,535,ROCCA DI FONDI,6,42.39799,13.095825,11.215
REG_19734,535,ANTRODOCO CENTRO,7,42.409844,13.07096,7.929
REG_19734,535,ANTRODOCO BORGO VELINO,8,42.415393,13.076193,0.782
REG_19734,535,CASTEL S.ANGELO,9,42.379666,13.017612,5.789
REG_19734,535,CITTADUCALE,10,42.387764,12.94269,8.318
REG_19734,535,RIETI,11,42.405918,12.862596,9.097
REG_19734,535,CONTIGLIANO,12,42.412072,12.779144,8.608
REG_19734,535,GRECCIO,13,42.462872,12.777009,5.933
REG_19734,535,MARMORE,14,42.547499,12.715224,11.123
REG_19734,535,TERNI,15,42.570768,12.651091,15.215
REG_1847,412,FORTEZZA,1,46.788841,11.609922,0
REG_1847,412,RIO DI PUSTERIA,2,46.79712,11.670028,8.1
REG_1847,412,VANDOIES,3,46.814822,11.723079,5.4
REG_1847,412,CASTELDARNE,4,46.797708,11.844223,10.2
REG_1847,412,S.LORENZO,5,47.003036,11.9220127,6.7
REG_1847,412,BRUNICO,6,46.794922,11.929989,3
REG_1847,412,BRUNICO NORD,7,46.800662,11.936794,6
REG_1847,412,PERCA,8,46.790491,11.978523,6.1
REG_1847,412,VALDAORA - ANTERSELVA,9,46.769231,12.02898,10.6
REG_1847,412,MONGUELFO VALLE DI CASIES,10,46.752775,12.107264,7
REG_1847,412,VILLABASSA - BRAIES,11,46.736492,12.167041,5
REG_1847,412,DOBBIACO,12,46.725049,12.225122,4.8
REG_1847,412,S.CANDIDO,13,46.732728,12.271917,3.8
REG_20105,593,CIAMPINO,1,41.804442,12.599546,0
REG_20105,593,CECCHINA,2,41.692029,12.650992,18.58
REG_20105,593,LANUVIO,3,41.672211,12.690885,4.19
REG_20105,593,VELLETRI,4,41.682421,12.780864,8.506
FR_36461,24,MILANO CENTRALE,1,45.486347,9.204528,0
FR_36461,24,BRESCIA,2,45.532315,10.212828,78.96
FR_36461,24,PESCHIERA DEL GARDA,3,45.438502,10.702509,42.1
FR_36461,24,VERONA PORTA NUOVA,4,45.428603,10.982377,22.5
FR_36461,24,PADOVA,5,45.417846,11.880794,70.32
FR_36461,24,VENEZIA MESTRE,6,45.482123,12.232069,28.5
FR_36461,24,TREVISO C.,7,45.659608,12.24614,20.9
FR_36461,24,CONEGLIANO,8,45.884706,12.298909,30
FR_36461,24,PORDENONE,9,45.956281,12.654126,28.68
FR_36461,24,UDINE,10,46.055791,13.242003,48.77
REG_11245,176,FOSSANO,1,44.550231,7.717971,0
REG_11245,176,CENTALLO,2,44.496223,7.591035,11.74
REG_11245,176,CUNEO,3,44.387914,7.536235,12.8
REG_33137,1279,MORBEGNO,1,46.136663,9.568646,0
REG_33137,1279,COSIO TRAONA,2,46.135564,9.525498,3.421
REG_33137,1279,DELEBIO,3,46.13865,9.461168,5.028
REG_33137,1279,COLICO,4,46.138019,9.375222,6.946
IC_755,1147,MILANO CENTRALE,1,45.486347,9.204528,0
IC_755,1147,PIACENZA,2,45.052238,9.70633,62.28
IC_755,1147,PARMA,3,44.810203,10.32837,57.08
IC_755,1147,REGGIO EMILIA,4,44.697793,10.643093,28.31
IC_755,1147,MODENA,5,44.654461,10.930373,234.5
IC_755,1147,BOLOGNA C.LE,6,44.50626,11.342267,36.93
IC_755,1147,FAENZA,7,44.293594,11.883268,49.06
IC_755,1147,FORLI`,8,44.22413,12.054871,15.711
IC_755,1147,CESENA,9,44.145449,12.24964,17.851
IC_755,1147,RIMINI,10,44.064176,12.574093,28.42
IC_755,1147,PESARO,11,43.906014,12.904848,33.38
IC_755,1147,ANCONA,12,43.607734,13.497665,59.574
IC_755,1147,PESCARA,13,42.467789,14.205066,145.93
IC_755,1147,TERMOLI,14,42.000623,14.992805,89.468
IC_755,1147,SAN SEVERO,15,41.684512,15.392567,58.142
IC_755,1147,FOGGIA,16,41.466,15.555816,28.448
IC_755,1147,BARLETTA,17,41.315227,16.278867,67.892
IC_755,1147,TRANI,18,41.272693,16.417646,12.594
IC_755,1147,BISCEGLIE,19,41.235445,16.499484,8.021
IC_755,1147,MOLFETTA,20,41.196008,16.596793,9.341
IC_755,1147,BARI CENTRALE,21,41.11774,16.869601,24.719
IC_755,1147,MONOPOLI,22,40.952017,17.292455,40.544
IC_755,1147,FASANO,23,40.851753,17.3859,13.829
IC_755,1147,OSTUNI,24,40.752356,17.580809,19.905
IC_755,1147,BRINDISI,25,40.634339,17.938978,36.645
IC_755,1147,LECCE,26,40.34566,18.165724,38.364
REG_11404,188,NOVARA,1,45.451376,8.624895,0
REG_11404,188,CALTIGNAGA,2,45.519167,8.591602,7.93
REG_11404,188,MOMO,3,45.574646,8.55689,6.73
REG_11404,188,VAPRIO D`AGOGNA,4,45.599085,8.536862,3.126
REG_11404,188,SUNO,5,45.620435,8.519344,2.714
REG_11404,188,CRESSA FONTANETO,6,45.646331,8.498435,3.306
REG_11404,188,BORGOMANERO,7,45.701054,8.468093,6.583
REG_11404,188,GOZZANO,8,45.741039,8.438726,5.307
REG_11404,188,BOLZANO NOVARESE,9,45.759357,8.440754,1.672
REG_11404,188,ORTA MIASINO,10,45.795865,8.421217,4.523
REG_11404,188,PETTENASCO,11,45.820498,8.406802,3.279
REG_11404,188,OMEGNA,12,45.87179,8.413291,6.222
REG_11404,188,OMEGNA CRUSINALLO,13,45.898138,8.413929,3.114
REG_11404,188,GRAVELLONA TOCE,14,45.934051,8.428346,4.226
REG_11404,188,ORNAVASSO,15,45.970296,8.415892,4.226
REG_11404,188,PREMOSELLO CHIOVENDA,16,46.002188,8.326649,8.42
REG_11404,188,VOGOGNA OSSOLA,17,46.005883,8.294664,2.617
REG_11404,188,PIEVE VERGONTE,18,46.009783,8.276298,1.52
REG_11404,188,PIEDIMULERA,19,46.024348,8.261237,2.165
REG_11404,188,PALLANZENO,20,46.043533,8.260645,2.166
REG_11404,188,VILLADOSSOLA,21,46.064151,8.264675,2.225
REG_11404,188,DOMODOSSOLA,22,46.115429,8.296684,6.536
FR_9657,44,MILANO CENTRALE,1,45.486347,9.204528,0
FR_9657,44,BOLOGNA C.LE/AV,2,44.506813,11.342622,200.67
FR_9657,44,ROMA TERMINI,3,41.900636,12.502026,304.47
FR_9657,44,NAPOLI AFRAGOLA,4,40.931901,14.331986,209.98
FR_9657,44,NAPOLI CENTRALE,5,40.852933,14.272908,12.41
REG_18316,411,LIVORNO CENTRALE,1,43.55406,10.336593,0
REG_18316,411,PISA CENTRALE,2,43.70794,10.398183,17.8
REG_18316,411,PONTEDERA CASCIANA TERME,3,43.662145,10.628773,19.422
REG_18316,411,EMPOLI,4,43.715708,10.94915,27.639
REG_18316,411,FIRENZE S.M.N.,5,43.776893,11.247373,24.96
REG_19726,531,L`AQUILA,1,42.351055,13.384959,0
REG_19726,531,L`Aquila Campo di Pile,2,42.354469,13.350263,3.078
REG_19726,531,L'Aquila Sassa N.S.I.,3,42.363939,13.313341,3.38
REG_19726,531,SASSA TORNIMPARTE,4,42.360549,13.295333,1.475
REG_19726,531,SELLA DI CORNO,5,42.360461,13.189876,11.286
REG_19726,531,ROCCA DI FONDI,6,42.39799,13.095825,11.215
REG_19726,531,ANTRODOCO CENTRO,7,42.409844,13.07096,7.929
REG_19726,531,ANTRODOCO BORGO VELINO,8,42.415393,13.076193,0.782
REG_19726,531,CANETRA,9,42.391578,13.029159,4.087
REG_19726,531,CASTEL S.ANGELO,10,42.379666,13.017612,1.702
REG_19726,531,CITTADUCALE,11,42.387764,12.94269,8.318
REG_19726,531,RIETI,12,42.405918,12.862596,9.097
REG_19726,531,CONTIGLIANO,13,42.412072,12.779144,8.608
REG_19726,531,GRECCIO,14,42.462872,12.777009,5.933
REG_19726,531,MARMORE,15,42.547499,12.715224,11.12
REG_19726,531,TERNI,16,42.570768,12.651091,15.215
REG_4549,1023,AVEZZANO,1,42.039495,13.426446,0
REG_4549,1023,TAGLIACOZZO,2,42.070701,13.255664,15.913
REG_4549,1023,CARSOLI,3,42.09578,13.080388,16.636
REG_4549,1023,MANDELA-SAMBUCI,4,42.016212,12.921976,20.88
REG_4549,1023,TIVOLI,5,41.961849,12.805047,14.08
REG_4549,1023,ROMA TERMINI,6,41.900636,12.502026,40.917
REG_11338,182,IVREA,1,45.461542,7.876348,0
REG_11338,182,STRAMBINO,2,45.382508,7.887955,9.05
REG_11338,182,MERCENASCO,3,45.353436,7.886405,3.23
REG_11338,182,CANDIA CANAVESE,4,45.329824,7.891819,2.73
REG_11338,182,CALUSO,5,45.303194,7.902568,3.5
REG_11338,182,RODALLO,6,45.278714,7.878025,3.33
REG_11338,182,MONTANARO,7,45.232674,7.858331,5.37
REG_11338,182,CHIVASSO,8,45.193637,7.889666,5.22
REG_11338,182,TORRAZZA P.,9,45.211855,7.970255,6.68
REG_11338,182,SALUGGIA,10,45.23443,8.017112,4.46
REG_11338,182,S. ANTONINO DI SALUGGIA,11,45.253967,8.039728,2.8
REG_11338,182,LIVORNO FERRARIS,12,45.283402,8.073493,4.21
REG_11338,182,BIANZE`,13,45.309488,8.115523,4.4
REG_11338,182,TRONZANO,14,45.342929,8.168395,5.6
REG_11338,182,SANTHIA`,15,45.363726,8.180093,2.53
REG_11338,182,S. GERMANO VERCELLESE,16,45.353603,8.249958,5.65
REG_11338,182,VERCELLI,17,45.329909,8.416028,13.47
REG_11338,182,BORGO VERCELLI,18,45.359252,8.461474,5
REG_11338,182,NOVARA,19,45.451376,8.624895,16.889
REG_21250,685,ROMA TIBURTINA,1,41.910903,12.530749,0
REG_21250,685,ROMA TUSCOLANA,2,41.879384,12.523505,3.757
REG_21250,685,ROMA OSTIENSE,3,41.87265,12.483917,3.61
REG_21250,685,ROMA TRASTEVERE,4,41.872279,12.466162,1.529
REG_21250,685,QUATTRO VENTI,5,41.880145,12.459731,1.26
REG_21250,685,ROMA S.PIETRO,6,41.896143,12.454497,2.05
REG_21250,685,VALLE AURELIA,7,41.899356,12.447667,0.67
REG_21250,685,APPIANO,8,41.909342,12.43838,1.35
REG_21250,685,ROMA BALDUINA,9,41.919911,12.437431,1.18
REG_21250,685,GEMELLI,10,41.927813,12.427797,1.19
REG_21250,685,ROMA MONTE MARIO,11,41.939088,12.421732,1.35
REG_21250,685,ROMA S.FILIPPO NERI,12,41.950262,12.412414,1.46
REG_21250,685,OTTAVIA,13,41.9604,12.41064,1.14
REG_21250,685,IPOGEO DEGLI OTTAVI,14,41.968391,12.409026,0.9
REG_21250,685,LA GIUSTINIANA,15,41.985243,12.403457,1.93
REG_21250,685,LA STORTA,16,42.001748,12.381254,2.6
REG_21250,685,OLGIATA,17,42.01538,12.363864,2.09
REG_21250,685,CESANO DI ROMA,18,42.061833,12.326669,6.01
REG_21250,685,ANGUILLARA,19,42.068133,12.304978,1.93
REG_21250,685,BRACCIANO,20,42.103667,12.173023,11.61
REG_811,1122,M N CADORNA,1,45.468504,9.175539,0
REG_811,1122,MILANO NORD DOMODOSSOLA,2,45.48147,9.162633,1.76
REG_811,1122,MILANO BOVISA,3,45.502546,9.15928,2.36
REG_811,1122,M.N. QUARTO OGGIARO,4,45.519218,9.145643,2.14
REG_811,1122,NOVATE M.SE,5,45.532988,9.132368,1.85
REG_811,1122,BOLLATE CENTRO,6,45.545671,9.138675,1.49
REG_811,1122,BOLLATE NORD,7,45.552728,9.11283,2.17
REG_811,1122,GARBAGNATE PARCO GROANE,8,45.57119,9.091666,2.63
REG_811,1122,GARBAGNATE M.SE,9,45.581936,9.079528,1.52
REG_811,1122,CESATE,10,45.590892,9.066666,1.41
REG_811,1122,CARONNO - PERTUSELLA,11,45.59822,9.058315,1.04
REG_811,1122,SARONNO SUD,12,45.612571,9.046578,1.84
REG_811,1122,SARONNO,13,45.625309,9.030839,1.87
REG_17111,325,BOLZANO,1,46.496346,11.358556,0
REG_17111,325,BOLZANO SUD,2,46.472617,11.33334,4.1
REG_17111,325,PONTE D`ADIGE,3,46.485444,11.297719,2.6
REG_17111,325,SETTEQUERCE,4,46.508448,11.264785,4
REG_17111,325,TERLANO-ANDRIANO,5,46.528517,11.248394,3
REG_17111,325,VILPIANO-NALLES,6,46.554251,11.220143,3.8
REG_17111,325,GARGAZZONE,7,46.575015,11.1994,3.2
REG_17111,325,LANA-POSTAL,8,46.608079,11.182252,3.8
REG_17111,325,MERANO MAIA BASSA,9,46.656202,11.147931,6.4
REG_17111,325,MERANO,10,46.673066,11.148978,2.1
REG_19858,548,TARANTO,1,40.483727,17.224059,0
REG_19858,548,GIOIA DEL COLLE,2,40.796983,16.916569,61.529
REG_19858,548,ACQUAVIVA DELLE FONTI,3,40.892806,16.839826,12.691
REG_19858,548,GRUMO APPULA,4,41.01199,16.718777,18.364
REG_19858,548,BITETTO PALO DEL COLLE,5,41.041481,16.74053,4.103
REG_19858,548,MODUGNO,6,41.08669,16.779761,4.858
REG_19858,548,BARI VILLAGGIO DEL LAVORATORE,7,41.106099,16.823612,5.003
REG_19858,548,BARI CENTRALE,8,41.11774,16.869601,4.594
REG_2001,584,TORINO P.NUOVA,1,45.060969,7.67747,0
REG_2001,584,TORINO PORTA SUSA,2,45.075906,7.667673,3.943
REG_2001,584,VERCELLI,3,45.329909,8.416028,73.111
REG_2001,584,NOVARA,4,45.451376,8.624895,21.21
REG_2001,584,RHO FIERA MILANO,5,45.521157,9.088595,37.07
REG_2001,584,MILANO PORTA GARIBALDI,6,45.484917,9.187683,8.73
REG_21534,1255,PALERMO CENTRALE,1,38.109187,13.367515,0
REG_21534,1255,TERMINI IMERESE,2,37.980132,13.703631,36.415
REG_21534,1255,ROCCAPALUMBA-ALIA,3,37.793751,13.673628,32.785
REG_21534,1255,CALTANISSETTA XIRBI,4,37.536296,14.056902,56.573
REG_21534,1255,CALTANISSETTA CENTRALE,5,37.48829,14.057396,6.334
EC_51,1264,DOMODOSSOLA,1,46.115429,8.296684,0
EC_51,1264,RHO FIERA MILANO,2,45.521157,9.088595,90.28
EC_51,1264,MILANO CENTRALE,3,45.486347,9.204528,9.85
REG_5166,1072,OZIERI CHILIVANI,1,40.609496,8.933744,0
REG_5166,1072,SASSARI,2,40.729506,8.554157,46.588
REG_23295,766,LA STORTA,1,42.001748,12.381254,0
REG_23295,766,LA GIUSTINIANA,2,41.985243,12.403457,2.6
REG_23295,766,IPOGEO DEGLI OTTAVI,3,41.968391,12.409026,1.93
REG_23295,766,OTTAVIA,4,41.9604,12.41064,0.9
REG_23295,766,ROMA S.FILIPPO NERI,5,41.950262,12.412414,1.14
REG_23295,766,ROMA MONTE MARIO,6,41.939088,12.421732,1.46
REG_23295,766,GEMELLI,7,41.927813,12.427797,1.35
REG_23295,766,ROMA BALDUINA,8,41.919911,12.437431,1.19
REG_23295,766,APPIANO,9,41.909342,12.43838,1.18
REG_23295,766,VALLE AURELIA,10,41.899356,12.447667,1.35
REG_23295,766,ROMA S.PIETRO,11,41.896143,12.454497,0.67
REG_23295,766,QUATTRO VENTI,12,41.880145,12.459731,2.05
REG_23295,766,ROMA TRASTEVERE,13,41.872279,12.466162,1.26
REG_23295,766,ROMA OSTIENSE,14,41.87265,12.483917,1.529
REG_16061,279,VICENZA,1,45.541102,11.540762,0
REG_16061,279,ANCONETTA,2,45.565249,11.567865,4.3
REG_16061,279,CAVAZZALE,3,45.596079,11.569823,3.5
REG_16061,279,DUEVILLE,4,45.635,11.546108,4.9
REG_16061,279,VILLAVERLA MONTECCHIO,5,45.656998,11.524271,3
REG_16061,279,THIENE,6,45.700697,11.475407,6
REG_16061,279,MARANO,7,45.706864,11.4246,4.2
REG_16061,279,SCHIO,8,45.710848,11.355508,5.3
REG_22093,737,CASTELVETRANO,1,37.684977,12.799552,0
REG_22093,737,CAMPOBELLO DI MAZARA,2,37.636256,12.733165,8.48
REG_22093,737,MAZARA DEL VALLO,3,37.652448,12.594565,14.21
REG_22093,737,PETROSINO STRASATTI,4,37.725466,12.509434,11.374
REG_22093,737,MARSALA,5,37.793514,12.443174,9.656
REG_22093,737,MOZIA-BIRGI,6,37.884956,12.499016,11.956
REG_22093,737,TRAPANI,7,38.017092,12.518814,18.701
REG_20065,590,ROMA TERMINI,1,41.900636,12.502026,0
REG_20065,590,CAPANNELLE,2,41.830713,12.568884,9.982
REG_20065,590,CIAMPINO,3,41.804442,12.599546,3.939
REG_20065,590,FRASCATI,4,41.806881,12.677962,6.52
REG_23502,773,BARI CENTRALE,1,41.11774,16.869601,0
REG_23502,773,BARI ZONA INDUSTRIALE,2,41.129088,16.831269,3.944
REG_23502,773,BARI S. SPIRITO,3,41.159653,16.746324,7.576
REG_23502,773,GIOVINAZZO,4,41.180968,16.669346,6.884
REG_23502,773,MOLFETTA,5,41.196008,16.596793,6.315
REG_23502,773,BISCEGLIE,6,41.235445,16.499484,9.341
REG_23502,773,TRANI,7,41.272693,16.417646,8.021
REG_23502,773,BARLETTA,8,41.315227,16.278867,12.594
REG_17584,367,RAVENNA,1,44.419155,12.208404,0
REG_17584,367,GODO,2,44.389322,12.071256,12.941
REG_17584,367,RUSSI,3,44.379011,12.03164,3.416
REG_17584,367,GRANAROLO,4,44.357356,11.937441,8.92
REG_17584,367,FAENZA,5,44.293594,11.883268,8.13
REG_18909,441,ISEO,1,45.656729,10.050398,0
REG_18909,441,BRESCIA,2,45.532315,10.212828,18.76
REG_18684,423,FIRENZE S.M.N.,1,43.776893,11.247373,0
REG_18684,423,FIRENZE RIFREDI,2,43.800873,11.235729,2.82
REG_18684,423,PRATO CENTRALE,3,43.878737,11.109252,13.619
REG_18684,423,PISTOIA,4,43.926804,10.914624,17.054
REG_16545,304,CALALZO PIEVE CADORE CORTINA,1,46.443829,12.388668,0
REG_16545,304,PERAROLO DI CADORE,2,46.386277,12.352493,6.98
REG_16545,304,LONGARONE ZOLDO,3,46.267466,12.301953,13.77
REG_16545,304,PONTE NELLE ALPI POLPET,4,46.182328,12.277604,9.65
REG_16545,304,BELLUNO,5,46.141594,12.209703,6.93
REG_19147,475,AULLA LUNIGIANA,1,44.210555,9.970015,0
REG_19147,475,FIVIZZANO ROMETTA - SOLIERA,2,44.201526,10.05953,7.22
REG_19147,475,FIVIZZANO - GASSANO,3,44.202672,10.091691,2.57
REG_19147,475,GRAGNOLA,4,44.191069,10.109245,1.91
REG_19147,475,MONZONE-M.DEI BANCHI-ISOLANO,5,44.165637,10.123827,3.06
REG_19147,475,EQUI TERME,6,44.170282,10.153624,2.44
REG_19147,475,MINUCCIANO - PIEVE - CASOLA,7,44.194385,10.193837,4.18
REG_19147,475,PIAZZA AL SERCHIO,8,44.182515,10.296615,8.32
REG_19147,475,CAMPORGIANO,9,44.161448,10.334849,3.85
REG_19147,475,POGGIO - CAREGGINE - VAGLI,10,44.148541,10.350626,1.91
REG_19147,475,VILLETTA S. ROMANO,11,44.146764,10.367565,1.37
REG_19147,475,CASTELNUOVO DI GARFAGNANA,12,44.116351,10.409054,4.74
REG_19147,475,FOSCIANDORA - CESERANA,13,44.118559,10.444212,2.82
REG_19147,475,CASTELVECCHIO PASCOLI,14,44.09007,10.455061,3.28
REG_19147,475,BARGA GALLICANO,15,44.068114,10.451938,2.45
REG_19147,475,FORNACI DI BARGA,16,44.045253,10.473173,3.06
REG_19147,475,GHIVIZZANO - COREGLIA,17,44.027583,10.510183,3.56
REG_19147,475,BAGNI DI LUCCA,18,44.003447,10.551631,4.27
REG_19147,475,BORGO A MOZZANO,19,43.977207,10.541285,3.03
REG_19147,475,DIECIMO - PESCAGLIA,20,43.959404,10.507844,3.33
REG_19147,475,PONTE A MORIANO,21,43.908371,10.534264,6.05
REG_19147,475,LUCCA,22,43.837186,10.506069,8.23
REG_19147,475,RIPAFRATTA,23,43.821711,10.415733,7.47
REG_19147,475,S.GIULIANO TERME,24,43.764895,10.436892,6.54
REG_19147,475,PISA SAN ROSSORE,25,43.723702,10.387363,6.07
REG_19147,475,PISA CENTRALE,26,43.70794,10.398183,1.96
REG_4736,1223,TERNI,1,42.570768,12.651091,0
REG_4736,1223,BAIANO DI SPOLETO,2,42.726238,12.663615,22.448
REG_4736,1223,SPOLETO,3,42.748121,12.736142,6.782
REG_4736,1223,CAMPELLO,4,42.822814,12.761253,9.756
REG_4736,1223,TREVI,5,42.8762,12.733709,6.479
REG_4736,1223,FOLIGNO,6,42.954261,12.711096,8.885
REG_32094,879,RIMINI,1,44.064176,12.574093,0
REG_32094,879,RIMINI VISERBA,2,44.088407,12.533785,4.22
REG_32094,879,RIMINI TORRE PEDRERA,3,44.106987,12.508755,3.02
REG_32094,879,IGEA MARINA,4,44.131972,12.481636,3.38
REG_32094,879,BELLARIA,5,44.150249,12.461168,2.68
REG_32094,879,GATTEO A MARE,6,44.170691,12.432057,3.26
REG_32094,879,CESENATICO,7,44.20065,12.391186,4.675
REG_32094,879,CERVIA-MILANO MARITTIMA,8,44.258444,12.347096,7.419
REG_32094,879,LIDO DI CLASSE-LIDO DI SAVIO,9,44.314546,12.292722,7.6
REG_32094,879,RAVENNA,10,44.419155,12.208404,13.58
REG_32094,879,RUSSI,11,44.379011,12.03164,16.36
REG_32094,879,FAENZA,12,44.293594,11.883268,17.052
REG_32094,879,CASTELBOLOGNESE,13,44.325391,11.804174,7.23
REG_32094,879,IMOLA,14,44.359418,11.718723,7.776
REG_32094,879,BOLOGNA C.LE,15,44.50626,11.342267,34.05
REG_3437,947,VENEZIA MESTRE,1,45.482123,12.232069,0
REG_3437,947,QUARTO D`ALTINO,2,45.574576,12.365032,15.8
REG_3437,947,S. DONA` DI PIAVE,3,45.63983,12.559791,17
REG_3437,947,S. STINO DI LIVENZA,4,45.721088,12.682769,13.2
REG_3437,947,PORTOGRUARO CAORLE,5,45.781438,12.832375,13.4
REG_3437,947,LATISANA LIGNANO B.,6,45.777733,13.001101,14
REG_3437,947,SAN GIORGIO DI NOGARO,7,45.82917,13.210315,17.68
REG_3437,947,CERVIGNANO A.G.,8,45.823948,13.342866,10.37
REG_3437,947,TRIESTE AIRPORT,9,45.817482,13.485532,11.448
REG_3437,947,MONFALCONE,10,45.807683,13.542929,5.46
REG_3437,947,TRIESTE CENTRALE,11,45.657456,13.771873,27.25
REG_2453,800,MILANO CENTRALE,1,45.486347,9.204528,0
REG_2453,800,MILANO LAMBRATE,2,45.484933,9.237333,2.57
REG_2453,800,MILANO ROGOREDO,3,45.433866,9.2391,5.68
REG_2453,800,LODI,4,45.308966,9.497585,24.55
REG_2453,800,PIACENZA,5,45.052238,9.70633,32.91
REG_2453,800,FIORENZUOLA,6,44.928716,9.917403,21.611
REG_2453,800,FIDENZA,7,44.86773,10.06339,13.458
REG_2453,800,PARMA,8,44.810203,10.32837,22.013
REG_2453,800,S.ILARIO,9,44.765795,10.450469,10.87
REG_2453,800,REGGIO EMILIA,10,44.697793,10.643093,17.74
REG_2453,800,RUBIERA,11,44.65618,10.780252,11.85
REG_2453,800,MODENA,12,44.654461,10.930373,13.31
REG_2453,800,CASTELFRANCO D'EMILIA,13,44.597381,11.056408,11.93
REG_2453,800,SAMOGGIA,14,44.567307,11.146221,7.87
REG_2453,800,ANZOLA,15,44.550951,11.196604,4.4
REG_2453,800,BOLOGNA C.LE,16,44.50626,11.342267,12.73
REG_16112,282,BASSANO DEL GRAPPA,1,45.766697,11.741525,0
REG_16112,282,SOLAGNA,2,45.815434,11.72134,6.2
REG_16112,282,S.NAZARIO,3,45.838117,11.691321,3.4
REG_16112,282,CARPANE`VALSTAGNA,4,45.860128,11.661183,3.5
REG_16112,282,S.MARINO,5,45.897699,11.692241,5
REG_16112,282,CISMON DEL GRAPPA,6,45.919664,11.729272,4.2
REG_16112,282,PRIMOLANO,7,45.965315,11.700899,6.3
REG_16112,282,TEZZE DI GRIGNO,8,45.990485,11.669726,3.8
REG_16112,282,GRIGNO,9,46.015059,11.624984,5
REG_16112,282,STRIGNO,10,46.051003,11.514327,9.6
REG_16112,282,BORGO VALSUGANA EST,11,46.05224,11.462119,5
REG_16112,282,BORGO VALSUGANA CENTRO,12,46.051182,11.453967,0.9
REG_16112,282,RONCEGNO BAGNI-MARTER,13,46.03618,11.398818,4.7
REG_16112,282,LEVICO,14,46.005729,11.30493,8.8
REG_16112,282,CALDONAZZO,15,45.997575,11.264815,3.4
REG_16112,282,CALCERANICA,16,46.007384,11.240713,2.4
REG_16112,282,S.CRISTOFORO AL LAGO-ISCHIA,17,46.039743,11.23375,4.2
REG_16112,282,PERGINE,18,46.062482,11.232637,2.7
REG_16112,282,POVO,19,46.11945,13.298669,8.6
REG_16112,282,VILLAZZANO,20,46.045911,11.13906,2.5
REG_16112,282,TRENTO S.BARTOLAMEO,21,46.04771,11.13586,2.2
REG_16112,282,TRENTO S.CHIARA,22,46.054589,11.135957,0.7
